"market","ticker","date","time","trade_price","number_of_trades","trade_money","trade_volume","direction","buy1_price","buy2_price","buy3_price","buy4_price","buy5_price","sell1_price","sell2_price","sell3_price","sell4_price","sell5_price","buy1_quantity","buy2_quantity","buy3_quantity","buy4_quantity","buy5_quantity","sell1_quantity","sell2_quantity","sell3_quantity","sell4_quantity","sell5_quantity"
"sz",1,20141014,93338,10.08,3,37294,37,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1880,3109,2973,3418,2253,1175,1254,2105,1038,1411
"sz",1,20141014,93342,10.07,2,153469,152,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1802,3159,2973,3418,2253,1173,1254,2105,1038,1411
"sz",1,20141014,93343,10.07,1,504,1,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1802,3159,2973,3418,2253,1193,1254,2105,1038,1411
"sz",1,20141014,93347,10.07,7,22164,22,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1820,3161,2973,3418,2253,1187,1254,2105,1038,1411
"sz",1,20141014,93351,10.08,3,52416,52,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1840,3165,2973,3418,2253,1135,1284,2105,1038,1411
"sz",1,20141014,93354,10.07,5,149181,148,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1864,3165,3018,3418,2263,990,1109,2105,1088,1411
"sz",1,20141014,93356,10.08,1,20160,20,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1871,3165,3031,3424,2263,978,1109,2105,1088,1411
"sz",1,20141014,93400,10.08,1,10080,10,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,2003,3165,3091,3424,2263,968,1109,2105,1088,1411
"sz",1,20141014,93403,10.08,2,16806,16,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,2040,3200,3101,3724,2263,1133,1131,2105,1088,1411
"sz",1,20141014,93406,10.08,1,130032,129,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,2158,3200,3101,3724,2263,1005,1132,2105,1088,1411
"sz",1,20141014,93409,10.07,8,148356,148,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,2102,3200,3101,3724,2355,880,1132,2105,1088,1411
"sz",1,20141014,93412,10.07,10,69545,69,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,2100,3200,3112,3724,2365,823,1146,2105,1088,1411
"sz",1,20141014,93415,10.07,4,226799,225,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1938,3200,3112,3724,2370,801,1147,2105,1088,1411
"sz",1,20141014,93417,10.08,7,239076,237,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1885,3200,3115,3724,2370,587,1146,2105,1088,1411
"sz",1,20141014,93421,10.08,16,617208,612,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,90,1900,3205,3115,3725,1145,2101,1088,1411,1777
"sz",1,20141014,93423,10.07,4,142754,142,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1850,3205,3115,3725,2390,173,1146,2101,1088,1411
"sz",1,20141014,93427,10.07,3,77615,77,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1874,3217,3115,3725,2390,97,1146,2101,1088,1411
"sz",1,20141014,93430,10.08,4,99116,98,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,401,1889,3217,3125,3725,1146,2101,1088,1411,1777
"sz",1,20141014,93433,10.08,2,2016,2,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,440,1889,3217,3138,3725,1146,2101,1088,1411,1789
"sz",1,20141014,93436,10.08,5,448228,445,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1964,3217,3138,3725,2420,243,1145,2102,1088,1411
"sz",1,20141014,93438,10.08,5,85679,85,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1973,3203,3138,3735,2420,159,1145,2102,1088,1411
"sz",1,20141014,93441,10.08,4,21167,21,"B",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,1982,3203,3138,3735,2422,139,1345,2102,1088,1411
"sz",1,20141014,93445,10.07,3,33775,34,"S",10.07,10.06,10.05,10.04,10.03,10.08,10.09,10.1,10.11,10.12,2022,3205,3151,3745,2422,139,1345,2102,1088,1411
"sz",1,20141014,93448,10.08,6,169676,168,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,67,2057,3205,3251,3745,1316,2101,1088,1411,1789
"sz",1,20141014,93451,10.08,3,12096,12,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,255,2096,3225,3262,3750,1267,2101,1088,1411,1789
"sz",1,20141014,93454,10.08,2,10080,10,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,265,2138,3225,3263,3750,1268,2102,1088,1411,1789
"sz",1,20141014,93457,10.08,3,76608,76,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,210,2227,3228,3263,3750,1268,2101,1088,1411,1789
"sz",1,20141014,93500,10.09,2,21188,21,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,209,2228,3228,3267,3750,1248,2102,1088,1411,1789
"sz",1,20141014,93503,10.08,1,1008,1,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,972,2233,3233,3267,3752,1267,2102,1088,1411,1789
"sz",1,20141014,93506,10.09,8,152942,152,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,980,2233,3217,3277,3752,1138,2101,1088,1411,1789
"sz",1,20141014,93509,10.08,2,6048,6,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1014,2236,3264,3277,3752,1146,2101,1088,1411,1789
"sz",1,20141014,93512,10.08,2,3026,3,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1068,2236,3270,3277,3752,1145,2131,1088,1411,1789
"sz",1,20141014,93515,10.08,2,3024,3,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1405,2254,3270,3277,3752,1145,2131,1088,1411,1789
"sz",1,20141014,93517,10.08,2,18394,18,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1404,2255,3270,3277,3752,1127,2131,1088,1411,1789
"sz",1,20141014,93521,10.08,4,111888,111,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1425,2255,3270,3277,3774,1111,2130,1088,1411,1789
"sz",1,20141014,93523,10.08,4,51408,51,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1390,2255,3270,3277,3774,1112,2130,1088,1411,1789
"sz",1,20141014,93527,10.08,2,4035,4,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1419,2192,3270,3287,3774,1109,2130,1088,1411,1789
"sz",1,20141014,93533,10.08,7,46368,46,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,1488,2202,3270,3287,3774,1108,2130,1088,1411,1789
"sz",1,20141014,93536,10.09,3,22197,22,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2198,2502,3270,3298,3774,1365,2130,1088,1411,1789
"sz",1,20141014,93539,10.08,1,1008,1,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2533,2502,3270,3298,3774,1386,2130,1088,1411,1789
"sz",1,20141014,93542,10.08,5,64676,64,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2492,2512,3370,3298,3774,1363,2130,1088,1411,1789
"sz",1,20141014,93545,10.08,3,21188,21,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2511,2722,3370,3298,3808,1343,2140,1088,1411,1789
"sz",1,20141014,93548,10.09,4,72583,72,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2480,2720,3370,3298,3808,1336,2141,1088,1411,1789
"sz",1,20141014,93551,10.09,10,156393,155,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2571,2708,3370,3298,3808,1206,2140,1088,1411,1789
"sz",1,20141014,93554,10.08,5,51653,51,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2685,2708,3370,3298,3808,1163,2141,1138,1411,1789
"sz",1,20141014,93557,10.09,1,9081,9,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2693,2728,3375,3298,3818,1154,2141,1138,1411,1789
"sz",1,20141014,93600,10.09,4,9079,9,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2688,2728,3375,3298,3811,1147,2141,1168,1411,1789
"sz",1,20141014,93603,10.08,7,172409,171,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2848,2728,3375,3298,3811,1106,2131,1168,1411,1789
"sz",1,20141014,93606,10.09,5,56479,56,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2847,2703,3325,3498,3811,1075,2131,1168,1511,1789
"sz",1,20141014,93609,10.08,5,131169,130,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3056,2703,3334,3483,3811,946,2131,1168,1511,1789
"sz",1,20141014,93612,10.08,8,85710,85,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3001,2703,3334,3475,3811,915,2130,1168,1491,1789
"sz",1,20141014,93615,10.09,4,63567,63,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3016,2703,3356,3475,3811,852,2040,1176,1491,1789
"sz",1,20141014,93618,10.09,6,78702,78,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3022,2754,3310,3475,3811,803,1961,1176,1491,1789
"sz",1,20141014,93621,10.09,8,163650,162,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3065,2754,3280,3485,3811,680,1961,1176,1491,1789
"sz",1,20141014,93624,10.09,7,350123,347,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3061,2682,3280,3505,3551,333,1911,1176,1571,1789
"sz",1,20141014,93627,10.09,7,190629,189,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2984,2672,3285,3505,3579,216,1911,1176,1571,1789
"sz",1,20141014,93630,10.08,2,37297,37,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3014,2672,3315,3505,3579,215,1861,1076,1579,1789
"sz",1,20141014,93633,10.09,4,156395,155,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3064,2702,3315,3511,3579,62,1811,1076,1579,1769
"sz",1,20141014,93636,10.09,14,112520,112,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3054,2702,3315,3941,3579,20,1811,1076,1579,1776
"sz",1,20141014,93638,10.08,1,8064,8,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3046,2702,3345,3941,3579,213,1843,1076,1589,1776
"sz",1,20141014,93642,10.09,5,73755,73,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2986,2707,3295,4241,3579,177,1821,1096,1594,1795
"sz",1,20141014,93645,10.08,4,42357,42,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2965,2707,3285,4241,3579,261,2178,1096,1594,1784
"sz",1,20141014,93648,10.08,4,114449,113,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2903,2717,3285,4241,3579,269,2178,1096,1594,1784
"sz",1,20141014,93651,10.09,8,185511,184,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2814,2790,3280,4241,3579,314,2138,1096,1594,1784
"sz",1,20141014,93654,10.08,4,81660,81,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2745,2790,3290,4241,3579,523,2138,1096,1594,1784
"sz",1,20141014,93656,10.08,1,3024,3,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2805,2790,3290,4241,3579,523,2159,1096,1594,1784
"sz",1,20141014,93700,10.08,6,246989,245,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2612,2794,3290,4241,3579,427,1892,1096,1594,1784
"sz",1,20141014,93703,10.09,5,66594,66,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2615,2804,3290,4241,3579,361,1892,1096,1594,1784
"sz",1,20141014,93705,10.09,6,39347,39,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2638,2800,3290,4241,3579,326,1892,1096,1594,1784
"sz",1,20141014,93709,10.09,12,361123,358,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2584,2804,3290,4241,3579,67,1892,1096,1594,1784
"sz",1,20141014,93711,10.09,8,60893,61,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2593,2804,3290,4244,3579,27,1923,1096,1594,1784
"sz",1,20141014,93715,10.08,5,122986,122,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2512,2804,3290,4247,3579,17,1923,1333,1594,1784
"sz",1,20141014,93718,10.08,9,120974,120,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2442,2854,3290,4247,3579,74,1891,1333,1594,1803
"sz",1,20141014,93720,10.09,4,36299,36,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2517,2854,3290,4247,3579,66,1891,1333,1592,1803
"sz",1,20141014,93724,10.09,7,65560,65,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2454,2854,3290,4257,3579,26,1891,1333,1592,1784
"sz",1,20141014,93727,10.09,3,15128,15,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,102,2673,2854,3290,4247,1914,1333,1527,1784,1192
"sz",1,20141014,93730,10.09,2,28252,28,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,74,2728,2864,3290,4258,1914,1333,1527,1784,1192
"sz",1,20141014,93733,10.09,3,55495,55,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,34,2819,2864,3280,4256,1914,1333,1527,1784,1192
"sz",1,20141014,93736,10.1,2,6055,6,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,71,2829,2876,3290,4256,1914,1333,1527,1784,1192
"sz",1,20141014,93739,10.08,11,294427,292,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2632,2866,3840,4256,3574,10,1914,1333,1527,1784
"sz",1,20141014,93745,10.09,6,139126,138,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,39,2747,2868,3838,4256,1947,1333,1527,1782,1192
"sz",1,20141014,93748,10.09,1,23207,23,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,23,2798,2868,3845,4256,1924,1333,1527,1782,1192
"sz",1,20141014,93751,10.09,4,28252,28,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,15,2869,2868,3845,4256,1924,1333,1527,1782,1192
"sz",1,20141014,93754,10.08,5,63519,63,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,8,2879,2868,3845,4256,1924,1333,1527,1782,1192
"sz",1,20141014,93757,10.09,5,60534,60,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,18,2937,2821,3840,4256,1924,1333,1527,1782,1192
"sz",1,20141014,93800,10.09,1,11099,11,"S",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,76,2967,2821,3840,4256,1924,1333,1527,1782,1212
"sz",1,20141014,93803,10.1,13,267699,265,"B",10.09,10.08,10.07,10.06,10.05,10.1,10.11,10.12,10.13,10.14,20,2937,2843,3840,4276,1747,1096,1527,1782,1212
"sz",1,20141014,93806,10.09,10,110369,109,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,2932,2743,3840,4276,3554,225,1777,1096,1547,1782
"sz",1,20141014,93809,10.09,4,73627,73,"B",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3307,2748,3840,4276,3554,182,1777,1096,1547,1782
"sz",1,20141014,93812,10.08,5,165513,165,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3213,2748,3840,4276,3554,112,1949,1096,1547,1782
"sz",1,20141014,93815,10.08,6,100810,100,"S",10.08,10.07,10.06,10.05,10.04,10.09,10.1,10.11,10.12,10.13,3145,2748,3840,4276,3554,140,1949,1106,1547,1782
