"market","ticker","date","time","trade_price","number_of_trades","trade_money","trade_volume","direction","buy1_price","buy2_price","buy3_price","buy4_price","buy5_price","sell1_price","sell2_price","sell3_price","sell4_price","sell5_price","buy1_quantity","buy2_quantity","buy3_quantity","buy4_quantity","buy5_quantity","sell1_quantity","sell2_quantity","sell3_quantity","sell4_quantity","sell5_quantity"
"sz",1,20141017,93127,10.21,15,599592,587,"B",10.21,10.2,10.19,10.18,10.17,10.22,10.23,10.24,10.25,10.26,516,336,3544,2247,1618,3457,4085,1814,775,717
"sz",1,20141017,93130,10.21,5,91928,90,"S",10.21,10.2,10.19,10.18,10.17,10.22,10.23,10.24,10.25,10.26,469,349,3544,2257,1623,3429,4085,1814,775,717
"sz",1,20141017,93134,10.21,2,51346,51,"S",10.21,10.2,10.19,10.18,10.17,10.22,10.23,10.24,10.25,10.26,441,449,3544,2257,1623,3429,4085,1814,765,717
"sz",1,20141017,93140,10.2,9,628362,615,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,744,3559,2278,1623,2608,3,3549,4085,1814,765
"sz",1,20141017,93142,10.2,23,832436,816,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.22,10.23,10.24,10.25,3559,2302,1623,2608,1429,239,3503,4085,1814,765
"sz",1,20141017,93146,10.21,7,354970,348,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,644,3479,2287,1635,2608,11,3503,4085,1814,765
"sz",1,20141017,93148,10.21,6,1179546,1156,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,658,3499,2287,1635,2608,974,3503,4085,1814,765
"sz",1,20141017,93152,10.21,4,192408,188,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,671,3501,2287,1635,2608,794,3503,4085,1814,965
"sz",1,20141017,93155,10.21,1,1022,1,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,842,3899,2287,1622,2608,968,3503,4085,1814,965
"sz",1,20141017,93158,10.21,6,876480,859,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,582,3909,2387,1622,2608,668,3503,4085,1814,1130
"sz",1,20141017,93201,10.21,16,606074,594,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,249,3923,2387,1622,2608,494,3503,4085,1814,1130
"sz",1,20141017,93203,10.21,4,49008,48,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,299,4071,2385,1622,2700,446,3503,4074,1814,1130
"sz",1,20141017,93206,10.2,12,399840,392,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,41,4171,2341,1622,2700,471,3523,4074,1814,1130
"sz",1,20141017,93213,10.21,3,33692,33,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,324,4236,2341,1573,2700,921,3692,4074,1814,1130
"sz",1,20141017,93215,10.21,1,164382,161,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,352,4336,2341,1598,2700,788,3692,4079,1814,1160
"sz",1,20141017,93218,10.21,9,102054,100,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,555,4336,2341,1598,2690,744,3692,4079,1814,1160
"sz",1,20141017,93222,10.2,2,59160,58,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,644,4351,2341,1598,2700,835,3692,4079,1814,1160
"sz",1,20141017,93225,10.21,3,34714,34,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,659,4451,2341,1598,2700,841,3694,4079,1814,1127
"sz",1,20141017,93227,10.2,4,122510,120,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,826,4456,2341,1598,2725,741,3704,4079,1814,1127
"sz",1,20141017,93230,10.2,30,369324,362,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1123,4476,2341,1598,2725,718,3704,4079,1814,1127
"sz",1,20141017,93233,10.21,3,75504,74,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1129,4488,2361,1598,2725,744,3694,4079,1814,1127
"sz",1,20141017,93236,10.21,5,63284,62,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1292,4488,2361,1598,2725,709,3704,4079,1814,1127
"sz",1,20141017,93240,10.2,3,36724,36,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1292,4658,2361,1598,2725,1074,3704,4079,1814,1127
"sz",1,20141017,93243,10.21,5,207260,203,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1342,4658,2361,1651,2725,894,3704,4079,1814,1127
"sz",1,20141017,93246,10.21,5,54104,53,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1359,4658,2371,1651,2725,1562,3704,4079,1814,1127
"sz",1,20141017,93249,10.2,6,76864,75,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1468,4653,2371,1651,2725,1513,3704,4079,1814,1127
"sz",1,20141017,93251,10.21,2,17342,17,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1461,4643,2371,1651,2725,2515,3704,4079,1814,1127
"sz",1,20141017,93254,10.2,1,2040,2,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1459,4613,2371,1651,2725,2508,3708,4079,1824,1127
"sz",1,20141017,93258,10.21,42,1531128,1500,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1311,4643,2371,1642,2725,1380,3708,4079,1824,1127
"sz",1,20141017,93300,10.2,4,30620,30,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1338,4563,2371,1632,2725,1360,3708,4079,1824,1127
"sz",1,20141017,93304,10.2,9,528766,518,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1161,4563,2371,1632,2725,1019,3708,4079,1824,1127
"sz",1,20141017,93307,10.21,2,111288,109,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1243,4558,2361,1632,2725,913,3708,4079,1824,1127
"sz",1,20141017,93310,10.21,3,316210,310,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1167,4708,2359,1632,2725,910,3678,4079,1824,1127
"sz",1,20141017,93312,10.2,8,250588,246,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,926,4608,2359,1632,2725,1035,3678,4079,1824,1127
"sz",1,20141017,93315,10.2,6,127562,125,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1474,4608,2359,1632,2725,977,3678,4079,1824,1127
"sz",1,20141017,93318,10.2,3,92908,91,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1493,4638,2649,1684,2725,897,3678,4079,1824,1127
"sz",1,20141017,93322,10.21,16,896440,878,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1513,4638,2649,1684,2725,408,3678,4079,1824,1127
"sz",1,20141017,93324,10.21,25,320304,314,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1324,4638,2649,1694,2725,583,3678,4079,1824,1132
"sz",1,20141017,93327,10.21,6,163210,160,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1174,4643,2649,1694,2725,573,3678,4079,1824,1132
"sz",1,20141017,93331,10.21,3,26546,26,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1234,4643,2699,1694,2725,582,3678,4029,1824,1132
"sz",1,20141017,93336,10.2,1,5100,5,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1357,4643,2499,1694,2755,990,3678,4029,1824,1132
"sz",1,20141017,93339,10.21,7,204120,200,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1422,4643,2499,1694,2755,871,3678,4029,1824,1132
"sz",1,20141017,93342,10.21,4,111290,109,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1522,4592,2509,1724,2755,814,3678,4029,1824,1132
"sz",1,20141017,93345,10.21,3,13262,13,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1552,4592,2511,1724,2755,940,3678,4029,1824,1132
"sz",1,20141017,93349,10.2,9,138572,136,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1524,4592,2511,1724,2755,884,3686,4029,1824,1132
"sz",1,20141017,93351,10.21,3,37772,37,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1523,4592,2513,1724,2755,854,3686,4029,1824,1127
"sz",1,20141017,93354,10.21,3,57176,56,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1628,4592,2493,1724,2755,818,3686,4029,1824,1127
"sz",1,20141017,93357,10.21,6,173716,170,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1551,4592,2493,1724,2755,924,3686,4029,1824,1137
"sz",1,20141017,93401,10.2,6,107104,105,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1513,4592,2493,1724,2755,970,3851,4029,1824,1137
"sz",1,20141017,93402,10.2,3,17636,17,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1515,4582,2497,1724,2755,989,3851,4029,1824,1137
"sz",1,20141017,93407,10.21,8,205220,201,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1567,4622,2497,1744,2755,860,3851,4029,1824,1137
"sz",1,20141017,93410,10.2,4,316284,310,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1640,4622,2497,1744,2755,809,3851,4029,1824,1137
"sz",1,20141017,93412,10.2,7,223380,219,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1451,4602,2497,1744,2755,1119,3851,4029,1824,1137
"sz",1,20141017,93415,10.21,2,54112,53,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1475,4572,2497,1744,2755,1066,4135,4029,1824,1137
"sz",1,20141017,93419,10.2,11,393072,385,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1510,4572,2522,1744,2755,726,4135,4029,1824,1137
"sz",1,20141017,93422,10.21,8,103074,101,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1505,4572,2522,1744,2757,725,4135,4029,1824,1137
"sz",1,20141017,93424,10.21,4,123358,121,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1541,4580,2522,1744,2757,1218,4135,4029,1824,1187
"sz",1,20141017,93427,10.2,5,81600,80,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,1461,4580,2522,1744,2757,1273,4135,4029,1824,1247
"sz",1,20141017,93431,10.2,26,825180,809,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,753,4630,2517,1744,2787,1293,4135,4029,1824,1247
"sz",1,20141017,93433,10.21,5,21420,21,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,791,3644,2517,1794,2787,1322,4135,4029,1824,1247
"sz",1,20141017,93436,10.21,13,394106,386,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,837,3644,2517,1794,2787,974,4135,4029,1824,1247
"sz",1,20141017,93439,10.2,37,748682,734,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,702,3644,2507,1794,2787,1378,4135,4029,1824,1247
"sz",1,20141017,93442,10.2,11,634244,622,"S",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,145,3567,2512,1794,2787,1328,4135,4029,1824,1247
"sz",1,20141017,93445,10.21,7,685076,671,"B",10.2,10.19,10.18,10.17,10.16,10.21,10.22,10.23,10.24,10.25,130,3702,2512,1794,2787,772,4135,4029,1824,1247
"sz",1,20141017,93449,10.2,9,297144,291,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3665,2512,1794,2787,1584,52,919,4135,4029,1824
"sz",1,20141017,93452,10.2,9,237828,233,"B",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3665,2512,1794,2787,1584,17,754,4135,4024,1824
"sz",1,20141017,93454,10.2,4,15596,16,"B",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3664,2512,1794,2787,1590,128,774,1382,4024,1824
"sz",1,20141017,93458,10.2,5,65280,64,"B",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3664,2532,1794,2785,1600,2069,797,1382,4024,1824
"sz",1,20141017,93500,10.19,2,10188,10,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3654,2532,1794,2785,1600,2093,831,1382,4024,1824
"sz",1,20141017,93506,10.19,4,34648,34,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3769,2522,1794,2795,1710,2288,961,1382,4024,1824
"sz",1,20141017,93512,10.19,6,103936,102,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3657,2572,1804,2928,1710,2298,1047,1382,4024,1824
"sz",1,20141017,93516,10.2,2,15800,15,"B",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,3657,2667,1804,2928,1710,2293,1207,1382,4024,1824
"sz",1,20141017,93518,10.19,26,2839688,2787,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,890,2667,1804,2928,1710,2558,1207,1402,4024,1824
"sz",1,20141017,93521,10.19,8,213988,210,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,672,2667,1804,2928,1710,2558,1233,1402,4024,1824
"sz",1,20141017,93525,10.19,7,128452,126,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,602,2677,1804,2928,1710,2602,1219,1402,4024,1824
"sz",1,20141017,93528,10.19,7,101900,100,"S",10.19,10.18,10.17,10.16,10.15,10.2,10.21,10.22,10.23,10.24,502,2657,1804,2928,1710,2815,1221,1233,4024,1824
"sz",1,20141017,93530,10.19,17,522228,512,"S",10.18,10.17,10.16,10.15,10.14,10.19,10.2,10.21,10.22,10.23,2657,1804,2938,1710,1026,127,2815,1221,1233,4024
"sz",1,20141017,93534,10.19,1,20380,20,"B",10.18,10.17,10.16,10.15,10.14,10.19,10.2,10.21,10.22,10.23,2657,1804,2938,1710,1026,561,2515,1221,1183,4024
"sz",1,20141017,93537,10.19,9,287356,282,"B",10.18,10.17,10.16,10.15,10.14,10.19,10.2,10.21,10.22,10.23,1607,1804,2938,1709,1026,923,2517,1224,1183,4024
"sz",1,20141017,93539,10.19,14,326300,321,"B",10.18,10.17,10.16,10.15,10.14,10.19,10.2,10.21,10.22,10.23,1312,1804,2938,1709,1026,1053,2517,1224,1183,4024
"sz",1,20141017,93543,10.18,7,147680,145,"S",10.18,10.17,10.16,10.15,10.14,10.19,10.2,10.21,10.22,10.23,1237,1804,2938,1709,1026,1366,2517,1274,1183,4024
"sz",1,20141017,93546,10.18,45,1231780,1210,"S",10.18,10.17,10.16,10.15,10.14,10.19,10.2,10.21,10.22,10.23,40,1804,2938,1709,1026,1758,2550,1371,1183,4024
"sz",1,20141017,93549,10.17,19,253792,249,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1605,2938,1719,1026,657,789,1804,2550,1361,1183
"sz",1,20141017,93552,10.17,4,7416,8,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1612,2938,1719,1026,662,1688,1882,2337,1361,1183
"sz",1,20141017,93555,10.18,3,38684,38,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1612,2938,1719,1026,662,2322,1882,2337,1340,1183
"sz",1,20141017,93558,10.17,27,1635040,1607,"S",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,2938,1769,1026,662,685,1456,2622,1547,2337,1340
"sz",1,20141017,93600,10.16,63,3415280,3361,"S",10.15,10.14,10.13,10.12,10.11,10.16,10.17,10.18,10.19,10.2,1769,1026,662,685,1349,3143,1761,2654,1547,2333
"sz",1,20141017,93603,10.16,3,22352,22,"B",10.15,10.14,10.13,10.12,10.11,10.16,10.17,10.18,10.19,10.2,1769,1026,662,685,1349,3829,2347,2654,1547,2333
"sz",1,20141017,93607,10.15,10,304500,300,"S",10.15,10.14,10.13,10.12,10.11,10.16,10.17,10.18,10.19,10.2,1469,1026,683,695,1359,3829,2595,2644,1348,2433
"sz",1,20141017,93610,10.15,14,231428,228,"S",10.15,10.14,10.13,10.12,10.11,10.16,10.17,10.18,10.19,10.2,1251,1026,683,745,1359,3729,1248,2699,944,2433
"sz",1,20141017,93613,10.15,13,695864,685,"S",10.15,10.14,10.13,10.12,10.11,10.16,10.17,10.18,10.19,10.2,1145,1001,683,745,1359,3169,1238,1999,944,2433
"sz",1,20141017,93616,10.15,52,1294128,1275,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,996,683,745,1359,3189,67,3309,1196,1609,944
"sz",1,20141017,93618,10.16,8,159724,158,"B",10.15,10.14,10.13,10.12,10.11,10.16,10.17,10.18,10.19,10.2,219,1006,683,745,1359,3032,698,997,934,2433
"sz",1,20141017,93622,10.15,6,243308,239,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,1006,683,745,1369,3254,2855,2632,698,647,718
"sz",1,20141017,93625,10.14,8,161372,159,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,995,683,745,1369,3254,2880,2632,698,147,718
"sz",1,20141017,93627,10.14,2,15216,15,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,975,683,775,1374,3254,2915,2628,698,147,718
"sz",1,20141017,93631,10.15,4,90288,89,"B",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,928,664,798,1374,3275,2873,2628,698,147,718
"sz",1,20141017,93634,10.14,26,785884,775,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,238,674,828,1374,3278,2853,2628,190,117,593
"sz",1,20141017,93636,10.15,7,76088,75,"B",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,704,674,846,1374,3278,2781,2628,140,117,583
"sz",1,20141017,93640,10.13,26,774684,764,"S",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,667,1296,1384,3413,919,610,2777,2628,140,94
"sz",1,20141017,93643,10.14,6,95288,94,"B",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,647,1346,1427,3436,919,1126,2729,2628,140,94
"sz",1,20141017,93646,10.14,34,644308,636,"B",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,51,1401,1460,3436,919,955,2729,2628,140,94
"sz",1,20141017,93649,10.14,17,1088380,1074,"B",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,29,281,1401,1570,3502,2697,2628,140,94,603
"sz",1,20141017,93652,10.12,24,452720,447,"S",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,100,1291,1590,3467,989,8,2692,2628,140,289
"sz",1,20141017,93655,10.14,8,225172,222,"B",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,18,5148,1300,1793,3477,2692,2628,106,284,603
"sz",1,20141017,93658,10.13,7,72804,72,"S",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,5160,1448,1793,3492,1029,116,2685,2628,106,284
"sz",1,20141017,93701,10.14,4,104392,103,"B",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,5155,1547,1828,3492,1039,63,2645,2628,106,284
"sz",1,20141017,93704,10.13,12,294152,290,"S",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,5050,1639,1830,3492,1039,11,2635,2628,6,284
"sz",1,20141017,93707,10.14,10,236272,233,"B",10.13,10.12,10.11,10.1,10.09,10.14,10.15,10.16,10.17,10.18,5064,1669,1967,3762,1044,118,2605,2628,6,284
"sz",1,20141017,93710,10.14,9,235248,232,"B",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,2380,5121,1684,1967,3792,2498,2628,6,284,560
"sz",1,20141017,93713,10.14,6,142068,140,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,2752,5240,1684,2183,3823,2347,2628,6,284,560
"sz",1,20141017,93716,10.14,2,6088,6,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,3952,5352,1695,2180,3893,2337,2637,6,304,560
"sz",1,20141017,93719,10.14,3,175420,173,"S",10.14,10.13,10.12,10.11,10.1,10.15,10.16,10.17,10.18,10.19,4813,5359,1695,2180,3958,2327,2637,6,304,560
