"market","ticker","date","time","trade_price","number_of_trades","trade_money","trade_volume","direction","buy1_price","buy2_price","buy3_price","buy4_price","buy5_price","sell1_price","sell2_price","sell3_price","sell4_price","sell5_price","buy1_quantity","buy2_quantity","buy3_quantity","buy4_quantity","buy5_quantity","sell1_quantity","sell2_quantity","sell3_quantity","sell4_quantity","sell5_quantity"
"sz",1,20141015,93215,10.11,3,39571,39,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1043,984,1449,2100,1948,582,944,538,748,575
"sz",1,20141015,93217,10.11,4,58638,58,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,985,982,1479,2100,1948,582,944,538,748,587
"sz",1,20141015,93224,10.11,2,101322,100,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,895,985,1479,2100,1948,621,918,538,748,587
"sz",1,20141015,93227,10.11,3,59705,59,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,892,985,1479,2100,1948,585,919,538,748,587
"sz",1,20141015,93230,10.11,2,30330,30,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1062,1015,1479,2095,1948,589,919,538,748,587
"sz",1,20141015,93233,10.12,2,16192,16,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1062,1015,1490,2095,1948,573,919,538,748,587
"sz",1,20141015,93235,10.11,2,79869,79,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,991,1016,1490,2095,1948,573,919,538,748,587
"sz",1,20141015,93237,10.11,1,1011,1,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,991,1016,1490,2095,1948,573,919,538,769,587
"sz",1,20141015,93242,10.12,1,10120,10,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1526,1022,1490,2095,1948,563,919,546,769,587
"sz",1,20141015,93245,10.12,9,105247,104,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1525,1022,1490,2095,1988,465,919,546,769,607
"sz",1,20141015,93248,10.12,6,416606,412,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1206,1022,1490,2145,1990,411,919,546,759,607
"sz",1,20141015,93253,10.11,1,1011,1,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1236,1221,1490,2163,1990,421,919,546,759,607
"sz",1,20141015,93255,10.11,5,102111,101,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1135,1221,1490,2163,1990,421,919,546,759,614
"sz",1,20141015,93259,10.11,1,1213,2,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1139,1221,1490,2161,1990,481,919,546,759,614
"sz",1,20141015,93303,10.12,2,197340,195,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1139,1221,1501,2155,1990,286,919,546,759,614
"sz",1,20141015,93306,10.12,4,6071,6,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1133,1230,1501,2155,2008,417,918,546,785,614
"sz",1,20141015,93309,10.12,7,77828,77,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1082,1233,1501,2098,2008,400,918,546,785,614
"sz",1,20141015,93312,10.11,1,1011,1,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1131,1251,1501,2098,2015,363,918,546,785,614
"sz",1,20141015,93314,10.12,4,47564,47,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1137,1254,1501,2098,2020,316,918,546,790,614
"sz",1,20141015,93318,10.12,14,179336,177,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,941,1254,1501,2098,2020,184,918,546,1690,614
"sz",1,20141015,93321,10.12,2,15170,15,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,953,1254,1708,2098,2020,179,918,546,1690,614
"sz",1,20141015,93322,10.12,7,179255,177,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,953,1295,1708,2098,2020,2,918,546,1690,614
"sz",1,20141015,93327,10.11,2,31341,31,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,929,1220,1708,2098,1980,2,918,546,1690,614
"sz",1,20141015,93330,10.12,2,10120,10,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,929,1233,1708,2098,1980,351,918,566,1690,614
"sz",1,20141015,93333,10.12,2,107272,106,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,923,1233,1708,2098,1980,245,955,599,1690,614
"sz",1,20141015,93335,10.11,4,58638,58,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,865,1233,1708,2098,1980,245,955,599,1690,614
"sz",1,20141015,93339,10.11,1,39429,39,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,883,1235,1708,2098,1980,309,955,719,1670,614
"sz",1,20141015,93342,10.11,2,27314,27,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,883,1235,1708,2098,1980,327,955,719,1670,814
"sz",1,20141015,93345,10.12,1,1012,1,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,888,1232,1708,2098,1980,336,963,719,1670,814
"sz",1,20141015,93347,10.12,5,131498,130,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,861,1232,1708,2098,1980,268,932,719,1670,834
"sz",1,20141015,93354,10.12,1,16192,16,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,945,1380,1708,2214,1980,428,932,726,1670,834
"sz",1,20141015,93357,10.11,6,152986,151,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,916,1233,1708,2214,1980,356,932,735,1670,834
"sz",1,20141015,93400,10.11,9,90024,89,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,865,1233,1708,2214,1980,311,932,735,1670,834
"sz",1,20141015,93403,10.11,2,31347,31,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,841,1235,1777,2214,1980,350,932,735,1670,834
"sz",1,20141015,93406,10.12,2,224074,222,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,622,1235,1777,2204,1980,357,932,735,1670,834
"sz",1,20141015,93409,10.11,2,84924,84,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,534,1235,1777,2204,1980,358,932,735,1670,834
"sz",1,20141015,93415,10.11,4,68798,68,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,575,1235,1856,2187,1980,312,932,735,1670,834
"sz",1,20141015,93418,10.11,3,19356,19,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,662,1335,1856,2202,1980,306,932,735,1670,834
"sz",1,20141015,93421,10.11,4,29333,29,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,658,1391,1856,2202,1980,344,932,735,1670,853
"sz",1,20141015,93424,10.12,4,15175,15,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,673,1391,1858,2202,1980,340,1002,735,1670,834
"sz",1,20141015,93427,10.12,7,167723,166,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,606,1391,1858,2202,1980,246,1002,735,1670,834
"sz",1,20141015,93430,10.11,4,39429,39,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,567,1391,1858,2202,1980,265,1002,735,1670,834
"sz",1,20141015,93433,10.11,2,15387,15,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,552,1405,1868,2202,1980,327,1002,735,1670,834
"sz",1,20141015,93436,10.11,12,208467,206,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,552,1405,1868,2202,1980,139,1002,745,1670,834
"sz",1,20141015,93439,10.11,8,72823,72,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,510,1405,1868,2202,1980,351,1002,1171,1670,834
"sz",1,20141015,93442,10.11,7,27305,27,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,494,1405,1868,2202,1980,415,1002,1171,1670,834
"sz",1,20141015,93445,10.11,7,45505,45,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,459,1405,1416,2202,1980,651,1002,1171,1670,834
"sz",1,20141015,93448,10.11,6,78858,78,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,381,1405,1416,2202,1980,758,1002,1171,1670,834
"sz",1,20141015,93451,10.11,16,331608,328,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,71,1405,1416,2202,1980,465,1002,1171,1670,834
"sz",1,20141015,93454,10.12,3,39468,39,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,77,1405,1416,2202,1980,426,1002,1171,1674,834
"sz",1,20141015,93457,10.1,15,125351,124,"S",10.1,10.09,10.08,10.07,10.06,10.12,10.13,10.14,10.15,10.16,1391,1416,2202,1980,2092,426,1002,1171,1674,834
"sz",1,20141015,93500,10.1,7,108070,107,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1284,1416,2202,1980,2102,20,774,1002,1171,1674
"sz",1,20141015,93503,10.1,7,120221,119,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1196,1414,2202,1980,2102,1,839,1002,1171,1674
"sz",1,20141015,93506,10.11,3,27280,27,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1184,1414,2202,2010,2102,31,889,1002,1171,1674
"sz",1,20141015,93509,10.1,3,28280,28,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1156,1414,2202,2020,2102,31,1119,1002,1171,1674
"sz",1,20141015,93512,10.11,4,40562,40,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,49,1147,1414,2202,2020,1255,1002,1171,1532,834
"sz",1,20141015,93515,10.1,5,72785,72,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1137,1414,2202,2020,2102,14,1252,1002,1171,1532
"sz",1,20141015,93518,10.1,5,29498,29,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1113,1434,2222,2020,2102,190,1252,1002,1171,1532
"sz",1,20141015,93521,10.1,5,154530,153,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1050,1466,2222,2020,2102,190,1473,1002,1171,1532
"sz",1,20141015,93524,10.11,9,152550,151,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,973,1466,2222,1988,2102,150,1473,1002,1161,1532
"sz",1,20141015,93526,10.11,1,1011,1,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,995,1466,2222,1988,2102,202,1483,1002,1161,1532
"sz",1,20141015,93529,10.1,1,32320,32,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,963,1466,2222,1988,2102,202,1483,1002,1161,1532
"sz",1,20141015,93533,10.1,5,47480,47,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,906,1466,2222,1988,2102,163,1483,1002,1161,1532
"sz",1,20141015,93535,10.1,2,6278,6,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,906,1466,2222,1988,2102,161,1483,1002,1161,1532
"sz",1,20141015,93538,10.1,1,5050,5,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,901,1467,2226,1988,2102,161,1483,1002,1161,1534
"sz",1,20141015,93545,10.1,1,6060,6,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,895,1467,2264,1993,2082,187,1483,1002,1161,1534
"sz",1,20141015,93551,10.1,15,202000,200,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,750,1467,2264,1993,2112,187,1498,1002,1161,1534
"sz",1,20141015,93557,10.11,7,185942,184,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,718,1487,2471,1993,2162,104,1479,1002,1161,1534
"sz",1,20141015,93600,10.11,4,95980,95,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1153,1487,2472,1993,2162,174,1479,1002,1161,1534
"sz",1,20141015,93609,10.1,3,1375,2,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1183,1487,2477,1993,2162,722,1499,1002,1161,1534
"sz",1,20141015,93615,10.11,12,146595,145,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1194,1487,2497,1993,2162,808,1487,1012,1161,1534
"sz",1,20141015,93617,10.1,3,50500,50,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1196,1487,2497,1993,2162,760,1487,1012,1161,1544
"sz",1,20141015,93627,10.11,1,20220,20,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1289,1487,2504,1993,2162,771,1036,1012,1161,1544
"sz",1,20141015,93633,10.11,3,341714,338,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1439,1619,2504,1993,2162,437,1036,1012,1161,1544
"sz",1,20141015,93636,10.1,8,221190,219,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1233,1619,2514,1975,2162,437,1036,1012,1161,1523
"sz",1,20141015,93644,10.1,1,30300,30,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1285,1619,2534,1975,2162,477,982,1012,1161,1523
"sz",1,20141015,93648,10.11,2,106155,105,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1288,1619,2544,1975,2162,372,887,1012,1171,1523
"sz",1,20141015,93654,10.11,2,3033,3,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1288,1619,2557,1999,2162,382,895,1012,1171,1523
"sz",1,20141015,93657,10.11,9,386687,382,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,562,1356,1619,2557,1801,895,1022,1171,1523,844
"sz",1,20141015,93659,10.11,1,60660,60,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,523,1419,1637,2557,1801,905,1022,1171,1523,844
"sz",1,20141015,93703,10.11,1,50550,50,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,493,1469,1637,2557,1801,905,1022,1171,1523,844
"sz",1,20141015,93706,10.11,1,300267,297,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,196,1519,1637,2557,1801,905,1022,1171,1523,844
"sz",1,20141015,93709,10.1,20,606222,600,"S",10.1,10.09,10.08,10.07,10.06,10.12,10.13,10.14,10.15,10.16,1161,1638,2557,1801,2162,909,1022,1171,1533,844
"sz",1,20141015,93711,10.11,1,12132,12,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1166,1638,2557,1801,2162,88,909,1014,1171,1533
"sz",1,20141015,93715,10.11,3,8215,8,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1211,1638,2557,1801,2172,85,909,1014,1165,1533
"sz",1,20141015,93718,10.11,1,1011,1,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,1233,1638,2557,1811,2172,177,909,1014,1165,1533
"sz",1,20141015,93721,10.11,6,179654,178,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,289,1303,1638,2557,1811,909,1014,1165,1533,844
"sz",1,20141015,93726,10.11,1,10110,10,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,366,1300,1671,2557,1811,890,1014,1165,1533,944
"sz",1,20141015,93730,10.11,1,25275,25,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,371,1370,1671,2557,1811,890,1014,1165,1533,944
"sz",1,20141015,93736,10.11,2,9099,9,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,437,1719,1671,2539,1811,874,1014,1165,1533,944
"sz",1,20141015,93741,10.12,9,300777,297,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,452,1719,1671,2539,1823,577,1014,1165,1533,944
"sz",1,20141015,93748,10.12,3,25300,25,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,903,1819,1671,2739,1853,562,898,1165,1533,944
"sz",1,20141015,93751,10.12,7,348800,345,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,573,1819,1671,2739,1853,557,898,1165,1533,944
"sz",1,20141015,93754,10.12,10,482724,477,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,573,1829,1671,2739,1853,81,898,1165,1533,944
"sz",1,20141015,93803,10.11,1,12132,12,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1227,1879,1671,2739,1853,81,898,1165,1533,944
"sz",1,20141015,93812,10.11,10,84218,84,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1539,1923,1671,2739,1853,22,1023,744,1558,944
"sz",1,20141015,93815,10.12,4,29227,28,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,381,1606,1953,1671,2739,1023,744,1543,944,843
"sz",1,20141015,93818,10.12,2,22405,23,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,368,1606,1999,1671,2739,1023,744,1543,944,843
"sz",1,20141015,93824,10.12,1,101200,100,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,314,1606,2019,1671,2739,1023,744,1562,944,843
"sz",1,20141015,93830,10.11,15,429996,425,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,7,1507,1875,1671,2769,1023,744,1562,1344,843
"sz",1,20141015,93833,10.12,3,9108,9,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1507,1843,1671,2774,1853,217,1023,744,1562,1364
"sz",1,20141015,93836,10.12,3,229724,227,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,474,1507,1843,1639,2774,1023,886,1562,1364,843
"sz",1,20141015,93839,10.13,3,225699,223,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,450,1515,1843,1639,2774,1052,896,1562,1364,843
"sz",1,20141015,93844,10.12,1,30360,30,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,536,1555,1843,1639,2774,1082,887,1562,1354,843
"sz",1,20141015,93851,10.12,1,70840,70,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,474,1581,1843,1639,2774,1105,882,1562,1354,843
"sz",1,20141015,93854,10.12,3,27339,27,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,462,1581,1838,1639,2774,1090,882,1672,1354,843
