"market","ticker","date","time","trade_price","number_of_trades","trade_money","trade_volume","direction","buy1_price","buy2_price","buy3_price","buy4_price","buy5_price","sell1_price","sell2_price","sell3_price","sell4_price","sell5_price","buy1_quantity","buy2_quantity","buy3_quantity","buy4_quantity","buy5_quantity","sell1_quantity","sell2_quantity","sell3_quantity","sell4_quantity","sell5_quantity"
"sz",1,20141013,93049,10.12,4,78936,78,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1814,3589,2045,2625,1006,252,480,1704,911,3077
"sz",1,20141013,93052,10.12,3,37434,37,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1972,3506,2045,2625,1016,276,498,1704,911,3077
"sz",1,20141013,93054,10.11,2,3033,3,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1969,3507,2050,2625,1016,276,498,1704,881,3089
"sz",1,20141013,93057,10.12,1,7084,7,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1969,3512,2050,2738,1026,269,498,1704,881,3089
"sz",1,20141013,93101,10.12,8,122452,121,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2004,3562,2050,2738,1026,148,500,1624,881,3089
"sz",1,20141013,93104,10.11,5,32382,32,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2080,3562,2050,2738,1036,198,500,1624,881,3089
"sz",1,20141013,93107,10.11,2,17844,18,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2104,3562,2050,2738,1036,246,580,1724,886,3089
"sz",1,20141013,93110,10.11,11,101110,100,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2034,3557,2045,2738,1036,236,580,1724,886,3119
"sz",1,20141013,93115,10.12,3,12142,12,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2042,3577,2045,2738,1036,458,580,1724,879,3119
"sz",1,20141013,93119,10.12,2,8096,8,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2097,3490,2045,2748,1036,450,591,1719,879,3119
"sz",1,20141013,93121,10.11,3,7082,7,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2099,3490,2045,2748,1036,445,591,1719,879,3119
"sz",1,20141013,93124,10.11,7,405411,401,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1710,3490,2045,2748,1036,445,591,1719,879,3119
"sz",1,20141013,93128,10.11,16,313420,310,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1493,3510,2045,2732,1056,505,753,1719,879,3119
"sz",1,20141013,93130,10.11,6,36401,36,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1462,3830,2045,2732,1056,500,753,1719,879,3119
"sz",1,20141013,93134,10.12,29,622067,615,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1169,3835,2045,2732,1056,148,773,1719,879,3119
"sz",1,20141013,93137,10.11,2,2022,2,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1232,3847,2045,2732,1056,148,773,1719,889,3139
"sz",1,20141013,93140,10.11,2,23323,23,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1209,3895,2035,2732,1056,148,796,1719,889,3139
"sz",1,20141013,93143,10.12,1,50600,50,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1213,3895,2035,2732,1056,98,796,1720,884,3139
"sz",1,20141013,93146,10.12,4,73853,73,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1198,3895,2035,2740,1056,101,846,1720,884,3139
"sz",1,20141013,93149,10.12,3,101200,100,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1211,3797,2052,2748,1065,24,846,1720,884,3139
"sz",1,20141013,93152,10.12,2,5060,5,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1211,3857,2028,2748,1065,19,846,1720,875,3149
"sz",1,20141013,93155,10.11,6,26298,26,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1208,3861,2017,2748,1068,8,846,1719,875,3149
"sz",1,20141013,93158,10.12,4,10029,10,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,124,1209,3864,2017,2748,846,1719,875,3149,1453
"sz",1,20141013,93201,10.12,2,64768,64,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,60,1222,3864,2027,2749,766,1720,1165,3149,1453
"sz",1,20141013,93204,10.11,7,101281,100,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1282,3956,2027,2749,1068,227,768,1720,1165,3149
"sz",1,20141013,93206,10.12,6,150771,149,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1415,3996,2027,2749,1068,175,768,1720,1165,3149
"sz",1,20141013,93210,10.11,3,32353,32,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1384,3996,2027,2749,1068,174,750,1719,1165,3149
"sz",1,20141013,93213,10.11,4,62035,61,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1367,4008,2027,2749,1068,150,650,1719,1165,3149
"sz",1,20141013,93216,10.12,6,127128,126,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1428,4008,2037,2749,1068,63,650,1719,1165,3149
"sz",1,20141013,93219,10.12,15,156760,155,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1349,4008,2037,2772,1068,67,912,1719,1165,3149
"sz",1,20141013,93222,10.12,3,30360,30,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2550,4011,2037,2772,1068,42,916,1720,1165,3149
"sz",1,20141013,93225,10.11,5,116280,115,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2533,4044,2037,2772,1068,82,916,1719,1165,3149
"sz",1,20141013,93228,10.11,8,66766,66,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2512,4054,2037,2782,1068,43,916,1719,1165,3149
"sz",1,20141013,93231,10.12,2,10120,10,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2527,4064,2037,2782,1068,93,917,1719,1165,3149
"sz",1,20141013,93234,10.11,13,152074,150,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2486,4089,2037,2782,1068,87,915,1719,1165,3149
"sz",1,20141013,93237,10.11,16,88007,87,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2555,4189,2037,2782,1068,43,916,1719,1165,3149
"sz",1,20141013,93240,10.11,5,12159,12,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2673,4248,2037,2904,1073,36,936,1719,1165,3149
"sz",1,20141013,93243,10.12,4,38365,38,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,65,2703,4278,2037,2910,935,1719,1195,3149,1453
"sz",1,20141013,93246,10.11,11,83980,83,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,34,2852,5211,2037,2910,934,1719,1195,3149,1453
"sz",1,20141013,93249,10.12,5,59703,59,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2883,5212,2037,2920,1083,103,951,1720,1195,3149
"sz",1,20141013,93252,10.12,10,223487,221,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2745,5226,2045,2920,1086,87,854,1720,1195,3149
"sz",1,20141013,93255,10.11,10,183001,181,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2574,5228,2045,2922,1086,78,854,1677,1195,3149
"sz",1,20141013,93258,10.11,4,83951,83,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2629,5253,2045,2922,1086,40,692,1677,1195,3149
"sz",1,20141013,93301,10.11,5,42470,42,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2765,5253,2045,2925,1086,35,692,1677,1255,3245
"sz",1,20141013,93304,10.11,1,17187,17,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2767,5571,2045,2930,1076,35,692,1677,1255,3245
"sz",1,20141013,93307,10.12,5,46177,46,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,1017,2785,5583,2045,2930,692,1677,1255,3245,1453
"sz",1,20141013,93310,10.13,8,162951,161,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,875,2791,5583,2053,2927,672,1676,1255,3245,1453
"sz",1,20141013,93313,10.12,6,31372,31,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,880,2791,5583,2053,2927,652,1676,1261,3245,1453
"sz",1,20141013,93316,10.12,6,39487,39,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,860,2793,5583,2053,2927,633,1676,1261,3245,1453
"sz",1,20141013,93319,10.12,1,11132,11,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,866,2836,5588,2058,2921,633,1676,1261,3245,1453
"sz",1,20141013,93322,10.12,3,43162,42,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,881,2874,5586,2058,2921,644,1676,1261,4245,1453
"sz",1,20141013,93325,10.12,13,196429,194,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,810,2904,5586,2058,2921,543,1676,1261,4149,1453
"sz",1,20141013,93328,10.12,3,143704,142,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,708,2904,5591,2058,2921,543,1676,1261,4149,1453
"sz",1,20141013,93331,10.13,3,116483,115,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,696,2952,5599,2068,2921,440,1676,1261,4149,1453
"sz",1,20141013,93334,10.12,7,87032,86,"S",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,610,2972,5699,2068,2921,448,1676,1261,4149,1453
"sz",1,20141013,93337,10.13,7,96187,95,"B",10.12,10.11,10.1,10.09,10.08,10.13,10.14,10.15,10.16,10.17,1132,2997,5721,2068,2921,401,1676,1357,4149,1453
"sz",1,20141013,93340,10.11,120,4244127,4197,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5730,2068,2921,1093,1190,5903,11,551,1676,1357
"sz",1,20141013,93343,10.1,4,25596,25,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5754,2068,2925,1093,1190,5890,600,551,1676,1357
"sz",1,20141013,93346,10.11,25,823503,815,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5312,2068,2925,1093,1200,5537,600,681,1676,1357
"sz",1,20141013,93349,10.11,3,32352,32,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5362,2068,2925,1093,1200,5505,600,693,1686,1357
"sz",1,20141013,93352,10.11,5,2739810,2710,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5384,2079,2929,1093,1200,2795,600,693,1686,1357
"sz",1,20141013,93354,10.11,8,503106,498,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5499,2079,2929,1093,1200,2305,600,693,1686,1357
"sz",1,20141013,93358,10.1,9,237584,235,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5484,2079,2929,1093,1200,2072,600,693,1686,1357
"sz",1,20141013,93401,10.11,17,414308,410,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5294,2079,2934,1093,1200,1872,602,693,1686,1357
"sz",1,20141013,93404,10.1,1,1012,1,"S",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,5296,2079,2948,1093,1220,1872,606,693,1686,1357
"sz",1,20141013,93407,10.11,27,1007424,997,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3820,2119,2951,1098,1227,1418,606,1398,1686,1357
"sz",1,20141013,93410,10.11,6,368000,364,"B",10.1,10.09,10.08,10.07,10.06,10.11,10.12,10.13,10.14,10.15,3846,2129,2955,1098,1227,1057,606,1398,1686,1357
"sz",1,20141013,93413,10.12,12,1113070,1101,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,10,3914,2129,2955,1098,65,1398,1686,1357,3131
"sz",1,20141013,93416,10.13,25,272326,269,"B",10.11,10.1,10.09,10.08,10.07,10.13,10.14,10.15,10.16,10.17,144,3961,2131,2968,1098,1368,1686,1357,3131,1463
"sz",1,20141013,93419,10.1,20,545604,540,"S",10.11,10.1,10.09,10.08,10.07,10.13,10.14,10.15,10.16,10.17,123,3746,2151,3028,1108,1396,1686,1357,3131,1463
"sz",1,20141013,93422,10.11,1,13142,13,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,210,4015,2171,3060,1108,15,1396,1636,1357,3126
"sz",1,20141013,93428,10.12,8,60690,60,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,295,4131,2181,3110,1108,85,1392,1636,1357,3126
"sz",1,20141013,93431,10.12,3,20908,21,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,379,4161,2181,3110,1108,225,1392,1636,1408,3126
"sz",1,20141013,93434,10.11,13,385190,381,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,45,4167,2181,3110,1072,225,1392,1636,1408,3126
"sz",1,20141013,93437,10.12,1,40480,40,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,96,4217,2181,3119,1072,299,1448,1636,1408,3139
"sz",1,20141013,93440,10.11,13,212310,210,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,143,4472,2181,3129,1072,299,1458,1636,1408,3139
"sz",1,20141013,93443,10.11,3,66726,66,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,117,4472,2181,3124,1072,299,1458,1636,1418,3139
"sz",1,20141013,93446,10.12,1,10120,10,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,546,4792,2181,3134,1072,289,1468,1636,1418,3139
"sz",1,20141013,93449,10.12,2,6070,6,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,625,4882,2181,3149,1072,284,1468,1636,1467,3139
"sz",1,20141013,93452,10.11,22,469948,465,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,260,4937,2181,3149,1072,1274,1468,1636,1467,3139
"sz",1,20141013,93455,10.11,2,1356,1,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,413,5007,2183,3149,1072,1291,1468,1636,1467,3139
"sz",1,20141013,93501,10.11,1,4044,4,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1493,5020,2193,3149,1087,2250,1440,1636,1517,3139
"sz",1,20141013,93503,10.11,3,13780,14,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2109,5065,2193,3149,1087,2250,1440,1636,1522,3139
"sz",1,20141013,93506,10.12,2,18216,18,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2103,5095,2193,3159,1087,2238,1440,1636,1522,3139
"sz",1,20141013,93510,10.11,19,440196,435,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2249,5200,2193,3159,2020,2232,1440,1636,1519,3127
"sz",1,20141013,93513,10.11,2,27296,27,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2372,5207,2193,3159,2020,2232,1440,1636,1519,3127
"sz",1,20141013,93516,10.11,2,45496,45,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2632,5244,2397,3159,2020,2232,1440,1636,1519,3137
"sz",1,20141013,93519,10.11,2,2020,2,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2743,5246,2397,3169,2020,2232,1280,1636,1519,3137
"sz",1,20141013,93521,10.12,2,6072,6,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2765,5271,2397,3169,2020,2227,1280,1636,1519,3137
"sz",1,20141013,93525,10.11,5,114648,114,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2681,5292,2397,3169,2020,2251,1280,1636,1519,3137
"sz",1,20141013,93528,10.11,4,309588,306,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2432,5302,2397,3169,2020,2231,1285,1636,1519,3137
"sz",1,20141013,93531,10.11,3,230436,228,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2211,5262,2397,3247,2020,2231,1285,1636,1519,3153
"sz",1,20141013,93534,10.12,4,80960,80,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2222,5204,2407,3262,2020,2134,1275,1636,1519,3153
"sz",1,20141013,93537,10.11,4,53662,53,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2180,5243,2407,3282,2020,2145,1392,1656,1519,3153
"sz",1,20141013,93540,10.11,15,1021118,1010,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1249,5331,2426,3282,2060,2156,1420,1656,1499,2859
"sz",1,20141013,93543,10.11,2,54596,54,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1276,5333,2436,3310,2060,2156,1420,1656,1499,2859
"sz",1,20141013,93545,10.12,2,20240,20,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1276,5343,2436,3314,2060,2136,1420,1656,1499,2859
"sz",1,20141013,93549,10.12,3,27324,27,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1276,5343,2436,3344,2060,2109,1420,1656,1499,2864
"sz",1,20141013,93555,10.12,3,48168,48,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1374,5376,2436,3344,2060,2164,1420,1656,1450,2864
"sz",1,20141013,93558,10.11,5,363572,359,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1037,5446,2448,3340,2060,2147,1494,1656,1450,2864
"sz",1,20141013,93601,10.11,2,12132,12,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1126,5508,2448,3350,2060,2119,1466,1446,1450,2869
"sz",1,20141013,93604,10.11,7,125768,125,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1232,5506,2448,3410,2060,2119,1490,1446,1450,2869
"sz",1,20141013,93607,10.12,2,11132,11,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1258,5506,2443,3412,2060,2209,1498,1425,2047,2869
"sz",1,20141013,93610,10.11,1,7734,7,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1573,5519,2473,3422,2060,2232,1498,1425,2047,2869
"sz",1,20141013,93613,10.11,4,39458,39,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1588,5529,2473,3422,2060,2224,1498,1425,2047,2869
"sz",1,20141013,93615,10.11,11,151700,150,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1699,5529,2474,3422,2060,2180,1498,1425,2047,2869
"sz",1,20141013,93619,10.11,2,36422,36,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1959,5542,2474,3422,2060,2155,1498,1425,2047,2869
"sz",1,20141013,93622,10.12,5,103136,102,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1939,5543,2474,3422,2075,2141,1478,1425,2047,2869
"sz",1,20141013,93625,10.11,2,2022,2,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1951,5548,2474,3422,2075,2150,1478,1425,2047,2869
"sz",1,20141013,93628,10.11,1,1012,1,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2079,5566,2474,3432,2075,2150,1478,1425,2047,2869
"sz",1,20141013,93631,10.12,2,51610,51,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2121,5368,2484,3432,2075,2250,1450,1425,2047,2869
"sz",1,20141013,93634,10.11,1,10110,10,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2117,5373,2519,3437,2075,2278,1450,1425,2047,2869
"sz",1,20141013,93636,10.11,5,25284,25,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2101,5367,2519,3437,2075,2269,1450,1425,2047,2869
"sz",1,20141013,93640,10.12,16,285120,282,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1840,5377,2519,3447,2075,2250,1450,1425,2047,2869
"sz",1,20141013,93643,10.11,5,10758,11,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1879,5387,2568,3447,2102,2278,1450,1425,2047,2869
"sz",1,20141013,93646,10.11,11,77878,77,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1849,5197,2568,3447,2103,2248,1450,1425,2047,2869
"sz",1,20141013,93649,10.11,5,25616,25,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1839,5202,2568,3457,2103,2248,1450,1425,2071,2869
"sz",1,20141013,93652,10.11,2,5056,5,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1921,5702,2568,3457,2103,2247,1450,1425,2071,2869
"sz",1,20141013,93655,10.12,1,9108,9,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2130,5702,2568,3457,2103,2238,1450,1425,2071,2869
"sz",1,20141013,93700,10.11,4,15166,15,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2383,5724,2568,3471,2103,2894,1450,1425,2071,2869
"sz",1,20141013,93704,10.11,8,75264,75,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,2320,5719,2568,3471,2103,2889,1450,1425,2071,2869
"sz",1,20141013,93707,10.12,23,526748,521,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1518,5775,2568,3491,2103,2891,1440,1425,2071,2869
"sz",1,20141013,93710,10.11,2,19210,19,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1520,5824,2578,3491,2076,2891,1440,1425,2071,2869
"sz",1,20141013,93713,10.12,2,15174,15,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1609,6339,2578,3491,2081,2881,1440,1425,2071,2869
"sz",1,20141013,93715,10.12,1,30360,30,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1709,6339,2578,3491,2081,2858,1440,1425,2071,2869
"sz",1,20141013,93719,10.11,5,83634,82,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1768,6348,2578,3491,2081,2784,1488,1425,2071,2869
"sz",1,20141013,93722,10.11,10,262820,260,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1836,6331,2578,3491,2081,2784,1488,1425,2071,2869
"sz",1,20141013,93725,10.11,1,6064,6,"S",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1928,6331,2578,3480,2081,3133,1488,1425,2071,2869
"sz",1,20141013,93728,10.12,17,393620,390,"B",10.11,10.1,10.09,10.08,10.07,10.12,10.13,10.14,10.15,10.16,1691,6336,2578,3491,2076,3133,1488,1425,2071,2869
