"market","ticker","date","time","trade_price","number_of_trades","trade_money","trade_volume","direction","buy1_price","buy2_price","buy3_price","buy4_price","buy5_price","sell1_price","sell2_price","sell3_price","sell4_price","sell5_price","buy1_quantity","buy2_quantity","buy3_quantity","buy4_quantity","buy5_quantity","sell1_quantity","sell2_quantity","sell3_quantity","sell4_quantity","sell5_quantity"
"sz",1,20141010,101409,10.17,1,13216,13,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,248,2998,11023,17978,14398,6,2455,4183,2895,2705
"sz",1,20141010,101412,10.17,1,1024,1,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,247,3098,11023,17978,14398,37,2495,4183,2895,2705
"sz",1,20141010,101415,10.18,4,14240,14,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,246,3139,11023,17968,14398,34,2515,4183,2895,2705
"sz",1,20141010,101418,10.18,3,7120,7,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,266,3153,11023,17978,14398,27,2516,4183,2871,2705
"sz",1,20141010,101421,10.17,3,10320,10,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,255,3153,11023,17978,14398,84,3254,4173,2871,2705
"sz",1,20141010,101424,10.18,5,22400,22,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,250,3259,11023,17990,14248,74,3265,4173,2871,2715
"sz",1,20141010,101430,10.17,1,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,302,3336,11023,17986,14248,184,3275,4173,2871,2715
"sz",1,20141010,101433,10.18,4,73296,72,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,373,3344,11024,17996,14248,162,3432,4173,2871,2715
"sz",1,20141010,101439,10.17,5,8144,8,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,747,3349,11024,18001,14246,267,3397,4173,2871,2742
"sz",1,20141010,101442,10.18,1,1008,1,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,762,3339,11024,18001,14226,286,3427,4183,2871,2742
"sz",1,20141010,101448,10.17,3,4080,4,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,793,3435,11046,18001,14229,319,3434,4183,2881,2742
"sz",1,20141010,101451,10.18,1,4064,4,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,803,3453,11046,17981,14225,315,3442,4183,2881,2742
"sz",1,20141010,101454,10.18,1,4080,4,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,856,3506,11046,17981,14225,311,3457,4183,2881,2742
"sz",1,20141010,101457,10.18,2,25440,25,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,866,3516,11036,17981,14225,341,3485,4183,2881,2742
"sz",1,20141010,101500,10.18,11,278816,274,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,865,3539,11036,17981,14227,85,3515,4189,2881,2742
"sz",1,20141010,101502,10.17,1,20336,20,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,845,3539,11056,17981,14227,93,3515,4189,2831,2742
"sz",1,20141010,101505,10.17,3,145424,143,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,704,3539,11056,17981,14227,103,3525,4189,2831,2742
"sz",1,20141010,101509,10.17,1,1024,1,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,703,3569,11056,17982,14237,281,3525,4185,2831,2742
"sz",1,20141010,101512,10.18,1,2032,2,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,753,3569,11056,17982,14234,317,3525,4155,2831,2742
"sz",1,20141010,101515,10.17,1,7568,7,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,756,3569,11056,17982,14234,317,3622,4155,2831,2742
"sz",1,20141010,101518,10.17,3,3056,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,759,3565,11086,17982,14224,316,3670,4155,2831,2742
"sz",1,20141010,101521,10.18,3,15264,15,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,775,3565,11086,17992,14224,334,3656,4165,2831,2742
"sz",1,20141010,101524,10.17,3,3200,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,872,3575,11086,17997,14224,429,3612,4165,2831,2742
"sz",1,20141010,101527,10.17,4,52880,52,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,820,3478,11086,17997,14224,629,3612,4165,2831,2742
"sz",1,20141010,101533,10.17,3,15264,15,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,984,3478,11096,18008,14272,684,3548,4160,2831,2742
"sz",1,20141010,101536,10.18,7,111872,110,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,982,3498,11106,18008,12988,774,3545,4160,2831,2742
"sz",1,20141010,101539,10.18,3,7120,7,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1010,3518,11106,18008,12968,798,3545,4180,2831,2739
"sz",1,20141010,101543,10.17,5,52896,52,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,960,3717,11106,18008,12958,809,3545,4180,2831,2739
"sz",1,20141010,101544,10.17,1,4064,4,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,956,3717,11106,18008,12958,809,3545,4151,2831,2739
"sz",1,20141010,101548,10.17,4,37648,37,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,940,3717,11106,18008,12958,789,3545,4151,2931,2739
"sz",1,20141010,101550,10.17,2,3056,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,939,3717,11106,18008,12958,787,3545,4151,2931,2739
"sz",1,20141010,101554,10.17,3,43728,43,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,898,3717,11106,18008,12958,787,3545,4151,2931,2751
"sz",1,20141010,101557,10.17,3,22384,22,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,878,3747,11106,18008,12958,1315,3545,4151,2931,2751
"sz",1,20141010,101600,10.17,1,1008,1,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,957,3757,11106,18008,12958,1315,3545,4151,2931,2751
"sz",1,20141010,101603,10.17,13,331840,326,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,930,3757,11106,18010,12958,1028,3526,4156,2931,2751
"sz",1,20141010,101609,10.17,5,189168,186,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,744,3825,11156,18010,12958,1048,3277,4174,2931,2751
"sz",1,20141010,101612,10.18,2,13232,13,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,991,3825,11161,18010,12978,1038,3277,4174,2931,2761
"sz",1,20141010,101615,10.17,1,112,1,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,989,3925,11161,18010,12968,1088,3277,4174,2931,2761
"sz",1,20141010,101618,10.18,3,5088,5,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,988,3925,11258,18010,12968,1070,3262,4174,2931,2761
"sz",1,20141010,101621,10.18,3,14208,14,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,974,3925,11258,18014,12968,1068,3262,4174,2931,2770
"sz",1,20141010,101623,10.18,5,34576,34,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,954,3925,11089,18014,12966,1063,3262,4174,2931,2770
"sz",1,20141010,101627,10.18,4,93664,92,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,960,4148,11089,18014,12959,992,3262,4174,2931,2770
"sz",1,20141010,101632,10.18,2,38672,38,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1312,4148,11089,17795,12961,972,3262,4144,2931,2770
"sz",1,20141010,101636,10.18,8,50208,49,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1272,4199,11089,17795,12956,967,3262,4144,2931,2770
"sz",1,20141010,101639,10.17,6,5088,5,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1377,4107,11089,17795,12956,980,3262,4139,2931,2770
"sz",1,20141010,101642,10.17,1,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1375,4081,11092,17795,12966,980,3262,4139,2931,2770
"sz",1,20141010,101645,10.17,1,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1385,4080,11092,17795,12966,980,3262,4139,2931,2770
"sz",1,20141010,101648,10.17,1,10176,10,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1495,4050,11097,17795,12966,980,3262,4139,2931,1017
"sz",1,20141010,101651,10.18,1,2032,2,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1498,4050,11101,17795,12963,978,3262,4148,2931,1017
"sz",1,20141010,101654,10.17,2,7120,7,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1491,4077,11101,17805,12963,998,3262,4148,2931,1017
"sz",1,20141010,101657,10.17,2,17664,17,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1643,4082,11101,17805,13213,998,3262,4225,2931,1017
"sz",1,20141010,101700,10.18,2,62096,61,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1652,4085,11101,17805,13215,938,3262,4225,2931,1017
"sz",1,20141010,101703,10.18,11,347120,341,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1645,4093,11101,17805,13215,600,3262,4225,2931,1017
"sz",1,20141010,101706,10.17,6,44112,44,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1609,4093,11101,17805,13215,598,3380,4235,2931,1017
"sz",1,20141010,101712,10.18,1,2032,2,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1639,4103,11101,17805,13101,596,3390,4235,2931,1017
"sz",1,20141010,101718,10.17,3,3040,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1801,4049,11122,17805,13206,698,3380,4235,2931,1017
"sz",1,20141010,101721,10.17,2,12384,12,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1800,4049,11074,17815,13188,687,3380,4235,2931,1017
"sz",1,20141010,101724,10.17,2,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1798,4049,11074,17815,13188,701,3380,4235,2931,1017
"sz",1,20141010,101730,10.17,9,385440,379,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1424,4099,10987,17815,13198,1228,3380,4235,2931,1017
"sz",1,20141010,101733,10.18,1,2032,2,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1427,4099,10988,17803,13198,1226,3380,4235,2931,1017
"sz",1,20141010,101739,10.17,13,585248,575,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1381,4099,10988,17921,13200,749,3420,4235,2906,1017
"sz",1,20141010,101745,10.17,12,147584,145,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1360,4099,10986,17951,13200,662,3413,4235,2906,1017
"sz",1,20141010,101747,10.18,1,50896,50,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1360,4109,10986,17951,13200,612,3413,4235,2906,1017
"sz",1,20141010,101751,10.18,9,65104,64,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1380,4109,10992,17951,13200,587,3413,4235,2906,1017
"sz",1,20141010,101754,10.17,6,70576,69,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1339,4113,11025,17951,13070,595,3463,4235,2906,1017
"sz",1,20141010,101757,10.18,4,186112,183,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1156,4103,11025,17951,13060,594,3463,4245,2906,1017
"sz",1,20141010,101800,10.18,6,382752,376,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1153,4103,11025,17951,13060,1451,3463,4245,2906,1017
"sz",1,20141010,101803,10.18,1,1024,1,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1698,4103,11025,17941,13060,1550,3463,4225,2916,1027
"sz",1,20141010,101806,10.17,18,1027184,1010,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1958,4103,11025,17941,13060,1544,3463,4250,2916,1027
"sz",1,20141010,101809,10.17,2,33584,33,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1957,4103,11035,17941,13060,1512,3463,4250,2916,1027
"sz",1,20141010,101812,10.18,2,27488,27,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1955,4103,11035,17937,13060,2552,3463,4250,2916,1027
"sz",1,20141010,101815,10.18,5,106896,105,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1954,4168,11035,17937,13060,2450,3463,4250,2916,1027
"sz",1,20141010,101821,10.17,1,1168,1,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1968,4168,11045,17937,13106,2450,5463,4250,2916,1027
"sz",1,20141010,101824,10.17,2,42064,42,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,1978,3995,11045,17937,13106,2403,5820,4230,2916,1027
"sz",1,20141010,101827,10.17,20,1139152,1120,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,987,3995,11048,17937,13106,2284,5820,4235,2916,1036
"sz",1,20141010,101833,10.17,3,7120,7,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,999,3995,11074,17957,13108,2287,5810,4235,2916,1036
"sz",1,20141010,101835,10.18,1,2048,2,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,999,3995,11074,17957,13108,2285,5810,4235,2916,1036
"sz",1,20141010,101839,10.18,5,51216,50,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,953,4015,11074,17947,13102,2300,5810,4235,2916,1036
"sz",1,20141010,101842,10.17,4,29488,29,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,924,4015,11079,17947,13235,2300,5830,4235,2916,1036
"sz",1,20141010,101845,10.17,3,123056,121,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,803,4017,11079,17947,13235,2368,4942,4235,2916,1036
"sz",1,20141010,101848,10.18,2,38992,38,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,775,4017,11079,17947,13235,2358,4952,4235,2916,1036
"sz",1,20141010,101851,10.17,1,180000,177,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,598,4068,11079,17947,13235,2358,4967,4235,2916,1036
"sz",1,20141010,101854,10.18,3,128256,126,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,622,4068,11079,17947,13255,2272,4967,4235,2916,1036
"sz",1,20141010,101857,10.17,4,201376,198,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,446,4068,11079,17947,13255,2260,4967,4210,2916,1036
"sz",1,20141010,101900,10.18,3,359344,353,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,434,4068,11079,17947,13255,1919,4967,4210,2916,1036
"sz",1,20141010,101903,10.17,5,48832,48,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,402,4008,11079,17947,13255,1905,4967,4210,2916,1036
"sz",1,20141010,101906,10.17,4,25424,25,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,377,4008,11079,17947,13255,1980,4927,4210,2916,1036
"sz",1,20141010,101909,10.17,3,18304,18,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,511,4008,11079,17947,13255,1972,4830,4210,2916,1036
"sz",1,20141010,101912,10.17,14,399280,393,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,119,4009,11084,17687,13255,1972,4830,4160,2916,1036
"sz",1,20141010,101915,10.17,2,43088,42,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,87,3956,11084,17687,13255,1972,4830,4160,2916,1036
"sz",1,20141010,101917,10.17,4,27472,27,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,115,3986,11084,17687,13255,1967,4830,4160,2916,1036
"sz",1,20141010,101921,10.17,2,3200,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,121,3996,11157,17687,13255,2020,4830,4160,2916,1036
"sz",1,20141010,101930,10.18,4,68528,68,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,121,3996,11173,17687,13255,1999,4830,4160,2916,1056
"sz",1,20141010,101936,10.17,5,51872,51,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,86,4026,11173,17687,13287,1999,4830,4180,2916,1056
"sz",1,20141010,101942,10.17,12,47808,47,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,51,4126,11173,17699,13287,1987,4830,4180,2916,1085
"sz",1,20141010,101944,10.18,1,5088,5,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,51,4126,11173,17699,13287,1982,4830,4180,2916,1085
"sz",1,20141010,101951,10.17,3,20336,20,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,71,4133,11201,17699,13181,1987,4830,4180,2887,1107
"sz",1,20141010,101957,10.17,2,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,92,4112,11151,17699,13191,2084,4830,4186,2887,1107
"sz",1,20141010,102003,10.17,3,391936,385,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,136,4119,11173,17699,13191,1747,4822,4186,2887,1107
"sz",1,20141010,102006,10.18,1,20352,20,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,142,4089,11173,17699,13191,1727,4822,4186,2887,1107
"sz",1,20141010,102009,10.18,2,5088,5,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,173,4049,11173,17699,13191,1725,4822,4200,2887,1087
"sz",1,20141010,102011,10.17,8,24816,24,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,148,4049,11173,17699,13191,1735,4822,4200,2887,1102
"sz",1,20141010,102014,10.17,7,50192,50,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,99,4049,11179,17699,13191,1735,4822,4200,2887,1102
"sz",1,20141010,102017,10.18,3,17312,17,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,127,4063,11179,17699,13211,1720,4847,4200,2887,1102
"sz",1,20141010,102021,10.17,7,97776,96,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,81,4063,11179,17699,13211,1791,4847,4222,2887,1122
"sz",1,20141010,102023,10.16,5,84576,83,"S",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,4062,11179,17714,13211,9784,317,1840,4847,4222,2887
"sz",1,20141010,102027,10.17,4,122048,120,"B",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,4062,11179,17714,13211,9784,367,1840,4847,4204,2887
"sz",1,20141010,102029,10.17,6,341712,336,"B",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,4061,11185,17719,13211,9784,32,1840,4847,4204,2887
"sz",1,20141010,102033,10.16,3,62992,62,"S",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,3999,11190,17719,13211,9784,32,1840,4847,4204,2887
"sz",1,20141010,102036,10.17,3,64064,63,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,92,4025,11190,17719,13211,3263,4847,4204,2887,1122
"sz",1,20141010,102038,10.17,2,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,140,4027,11190,17719,13176,3263,4847,4234,2887,1122
"sz",1,20141010,102045,10.17,1,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,507,4026,11190,17719,13163,3272,4847,4234,2887,1122
"sz",1,20141010,102048,10.17,1,50848,50,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,618,4124,11190,17719,13163,3272,4847,4234,2887,1122
"sz",1,20141010,102051,10.17,1,2048,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,637,4268,11190,17719,13163,3272,4853,4234,2887,1122
"sz",1,20141010,102054,10.17,3,51856,51,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,618,4266,11198,17719,13163,3282,4853,4234,2887,1122
"sz",1,20141010,102057,10.18,2,4080,4,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,618,4266,11201,17719,13163,3248,4853,4234,2877,1122
"sz",1,20141010,102103,10.18,3,290128,285,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,726,4274,11201,17729,13163,1572,4853,4234,2877,1122
"sz",1,20141010,102109,10.17,5,142416,140,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,637,4274,11206,17729,13163,1535,4625,4234,2877,1122
"sz",1,20141010,102115,10.17,3,13216,13,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,710,4351,11213,17729,13166,1615,4625,4244,2877,1122
"sz",1,20141010,102117,10.18,3,33472,33,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,775,4352,11213,17729,13166,1593,4625,4244,2877,1122
"sz",1,20141010,102121,10.17,3,3200,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,771,5852,11182,17729,13166,1612,4625,4244,2877,1122
"sz",1,20141010,102124,10.18,1,1024,1,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,796,5821,11185,17729,13166,1611,4125,4244,2877,1122
"sz",1,20141010,102125,10.18,1,32576,32,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,796,5821,11185,17729,13166,1579,4125,4244,2877,1122
"sz",1,20141010,102130,10.17,2,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,797,5841,11195,17749,13166,1687,4125,3744,2877,1122
"sz",1,20141010,102133,10.18,2,429584,422,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,848,5841,11195,17749,13166,1265,4125,3244,2877,1122
"sz",1,20141010,102136,10.18,1,8144,8,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,850,5841,11195,17749,13199,1257,4125,3244,2877,1122
"sz",1,20141010,102139,10.18,2,31568,31,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,849,5841,11195,17759,13199,1227,4125,3244,2877,1122
"sz",1,20141010,102142,10.18,1,9152,9,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,850,5841,11195,17759,13199,1218,4125,3244,2877,1122
"sz",1,20141010,102144,10.17,1,20352,20,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,831,5841,11195,17759,13199,1218,4125,3244,2877,1122
"sz",1,20141010,102147,10.18,2,94624,93,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,788,5841,11177,17759,13199,1168,4115,3244,2882,1122
"sz",1,20141010,102154,10.17,2,3056,3,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,797,5856,11177,17759,13204,1161,4124,3244,2872,1177
"sz",1,20141010,102200,10.17,6,154832,152,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,729,5856,11195,17759,13204,1067,4125,3244,2872,1177
"sz",1,20141010,102203,10.17,5,399056,392,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,728,5856,11195,17759,13204,676,4125,3244,2872,1177
"sz",1,20141010,102205,10.17,1,20336,20,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,708,5956,11195,17759,13219,686,4125,3244,2872,1177
"sz",1,20141010,102209,10.18,4,55984,55,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,718,5956,11195,17759,13219,731,4125,3244,2872,1168
"sz",1,20141010,102212,10.18,3,8144,8,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,730,5956,11195,17759,13219,724,3925,3244,2872,1168
"sz",1,20141010,102215,10.18,2,17312,17,"B",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,840,5956,11199,17774,13219,1857,3924,3244,2872,1168
"sz",1,20141010,102217,10.17,2,2032,2,"S",10.17,10.16,10.15,10.14,10.13,10.18,10.19,10.2,10.21,10.22,838,6018,11199,17774,13219,1857,3924,3244,2872,1168
"sz",1,20141010,102221,10.16,38,870320,856,"S",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,6093,11249,17774,13219,9645,149,1857,3924,3242,2872
"sz",1,20141010,102227,10.17,2,2032,2,"B",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,6091,11259,17774,13219,9645,148,1977,3804,3242,2872
"sz",1,20141010,102229,10.17,2,6096,6,"B",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,6091,11261,17774,13219,9645,142,1977,3804,3242,2872
"sz",1,20141010,102233,10.17,3,44928,44,"B",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,6071,11271,17774,13119,9645,130,1977,3804,3232,2872
"sz",1,20141010,102236,10.16,4,5088,5,"S",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,6069,11271,17774,13119,9645,146,2077,3804,3232,2872
"sz",1,20141010,102239,10.17,7,101696,100,"B",10.16,10.15,10.14,10.13,10.12,10.17,10.18,10.19,10.2,10.21,6110,11271,17774,13119,9645,47,5402,3804,3262,2872
